Year,Month,Day,Site,tub,cw - new,cw - L yr,will,seep,nmol,thcr,indbu,sc,ro,elm,mul,othplan,repcw,repwil,repruol,reprelm,repsc,repoth,wood,totalwt,totalrepro,sum,diff,DatasheetNotes,checked?,QAQCNotes
2018,1,17,5,A,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,RC,
2018,1,17,5,B,8.3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,8.3,0,,RC,
2018,1,17,5,C,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,RC,
2018,1,17,5,D,6.2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,6.2,0,,RC,
2018,1,17,5,E,5.1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,5.1,0,,RC,
2018,1,17,5,F,17.6,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,30.2,0,30,0.2,,RC,
2018,1,17,5,G,5,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7.3,0,7.3,0,,RC,
2018,1,17,5,H,6.1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.2,7.3,0.01,7.3,0,,RC,
2018,1,17,5,I,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bag empty,RC,
2018,1,17,5,J,2.5,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,,RC,
2018,1,16,4,A,2.1,.,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01,2.4,0,2.3,0.1,,RC,
2018,1,16,4,B,3,.,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.01,3.9,0,3.8,0.1,,RC,
2018,1,16,4,C,3.2,.,0,0.01,0,0,0,0,1.4,0,0,0.01,0,0,0,0,0,0,0.7,5.4,0,5.3,0.1,,RC,
2018,1,16,4,D,4.5,.,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,4.9,0,4.9,0,,RC,
2018,1,16,4,E,4.8,.,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,5.6,0,5.5,0.1,,RC,
2018,1,16,4,F,1.5,.,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1.8,0,1.7,0.1,,RC,
2018,1,16,4,G,0.5,.,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.01,0,1.3,0.01,1.1,0.2,,RC,
2018,1,16,4,H,1.4,.,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0.01,1.6,0.01,1.4,0.2,,RC,
2018,1,16,4,I,4.9,.,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.01,5.7,0,5.6,0.1,,RC,
2018,1,16,4,J,4.9,.,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,5.1,0,5.1,0,,RC,
2018,1,19,6,A,0,.,0,0,0,0,0,0,0.01,0,0,0.2,0,0,0,0,0,0,0,0.3,0,0.2,0.1,,RC,
2018,1,19,6,B,1.3,.,0,0,0,0,0,0.01,0.01,0,0,0.1,0,0,0,0,0,0,0,1.5,0,1.4,0.1,,RC,
2018,1,19,6,C,4.5,.,0,0,0,0,0,0.6,0,0,0,0,0,0,1.1,0,0,0,0.1,6.5,1.1,6.3,0.2,,RC,
2018,1,19,6,D,0.1,.,0,0,0,0,0,0.01,1.7,0,0,0.01,0,0,0,0,0,0,0,1.9,0,1.8,0.1,,RC,
2018,1,19,6,E,0,.,0.01,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,,RC,
2018,1,19,6,F,0.7,.,0,0,0,0,0,1.3,1.1,0,0,0,0,0,0,0,0,0.01,0,3.1,0.01,3.1,0,,RC,
2018,1,19,6,G,1,.,0,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,1,0.01,1,0,,RC,
2018,1,19,6,H,0.3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,,RC,
2018,1,19,6,I,0.2,.,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.6,0,0.6,0,,RC,
2018,1,19,6,J,0.5,.,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0.1,0,0.7,0.1,0.6,0.1,,RC,
2018,2,21,6,A,0,0,0,0,0,0,0,0.2,0.01,0,0,0.9,0,0,0,0,0,0,0,1.2,0,1.1,0.1,,RC,
2018,2,21,6,B,0.1,0,0,0,0,0,0,0.01,0.3,0,0,0.01,0,0,0,0,0,0,0,0.5,0,0.4,0.1,,RC,
2018,2,21,6,C,5.8,0,0,0,0,0,0,0.7,0.5,0,0,0,0.01,0,0,0,0,0,0.4,7.5,0.01,7.4,0.1,,RC,
2018,2,21,6,D,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.1,0.3,0,0.1,0.2,,RC,
2018,2,21,6,E,1.4,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0.1,1.7,0,1.5,0.2,,RC,
2018,2,21,6,F,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,,RC,
2018,2,21,6,G,0.1,0,0,0,0,0,0,0.01,0,0,0,1.1,0,0,0,0,0,0.01,0,1.5,0.01,1.2,0.3,,RC,
2018,2,21,6,H,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0.01,0.2,0,0.1,0.1,,RC,
2018,2,21,6,I,1.8,0,0,0,0,0,0,0,0.1,0,0.01,0.2,0,0,0,0,0,0.01,0,2.2,0.01,2.1,0.1,,RC,
2018,2,21,6,J,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,,RC,
2018,1,17,17,A,0.3,.,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0.5,0,0.4,0.1,,RC,
2018,1,17,17,B,0,.,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.8,0,,RC,
2018,1,17,17,C,0.8,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.9,0,0.8,0.1,,RC,
2018,1,17,17,D,0.5,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,,RC,
2018,1,17,17,E,1.3,.,0,0,0,0,0,0,2.7,0,0,0.01,0,0,0,0,0,0,0,4.1,0,4,0.1,,RC,
2018,1,17,17,F,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,,RC,
2018,1,17,17,G,0.7,.,0,0,0,0,0,0,5.3,0,0,0,0,0,0.2,0,0,0,40,46.4,0.2,46.2,0.2,,RC,
2018,1,17,17,H,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0,,RC,
2018,1,17,17,I,0,.,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.1,0.1,,RC,
2018,1,17,17,J,0,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,,RC,
2018,3,22,28,A,0,.,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.01,0.2,0,0.2,0,,RC,
2018,3,22,28,B,0,.,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.8,0,,RC,
2018,3,22,28,C,0,.,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,,RC,
2018,3,22,28,D,0,.,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0.01,0,3.6,0.01,3.5,0.1,,RC,
2018,3,22,28,E,0,.,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1.1,0,1.1,0,,RC,
2018,3,22,28,F,0,.,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,,RC,
2018,3,22,28,G,0,.,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,2,0,27,2,26.8,0.2,,RC,
2018,3,22,28,H,0,.,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,,RC,
2018,3,22,28,I,0,.,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0.3,0,,RC,
2018,3,22,28,J,0,.,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,2.7,0,2.7,0,,RC,
2018,1,18,14,A,0.2,.,0,0,0,0,0,3.6,0.01,0,0,0,0,0,0,0,0,0,0,3.8,0,3.8,0,,RC,
2018,1,18,14,B,0,.,0,0,0,0,0,2.9,0.5,0,0.01,0,0,0,0,0,0,0,0.01,3.4,0,3.4,0,,RC,
2018,1,18,14,C,3.1,.,0,0.5,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,3.7,0,3.6,0.1,,RC,
2018,1,18,14,D,5.7,.,0,0,0,0,0,0.01,1.4,0,0,0,0,0,0,0,0,0,0.01,7.2,0,7.1,0.1,,RC,
2018,1,18,14,E,1.1,.,0,0,0,0,0,0.01,0.9,0,0,0,0,0,0,0,0,0,0.01,2,0,2,0,,RC,
2018,1,18,14,F,2.6,.,0,0,0,0,0,1.6,1,0,0,0,0,0,0,0,0,0,0.01,5.2,0,5.2,0,,RC,
2018,1,18,14,G,5.3,.,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0.01,6.1,0,5.9,0.2,,RC,
2018,1,18,14,H,4.1,.,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0.01,5.5,0,5.1,0.4,,RC,
2018,1,18,14,I,19.2,.,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,2.1,21.3,0.01,21.3,0,,RC,
2018,1,18,14,J,11.6,.,0,0,0,0,0,0.01,1.1,0,0,0,0,0,0,0,0,0,0.1,12.9,0,12.8,0.1,,RC,
2018,1,19,3,A,4.9,.,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.9,0.1,,RC,
2018,1,19,3,B,1.1,.,0.1,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1.8,0,1.5,0.3,,RC,
2018,1,19,3,C,1.6,.,0.01,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2.1,0,1.9,0.2,,RC,
2018,1,19,3,D,7.4,.,0.01,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,7.6,0,7.4,0.2,,RC,
2018,1,19,3,E,5.2,.,0.01,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5.6,0,5.5,0.1,,RC,
2018,1,19,3,F,3.3,.,0.01,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,3.7,0,3.7,0,,RC,
2018,1,19,3,G,4.5,.,0.01,0,1.8,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,6.6,0,6.3,0.3,,RC,
2018,1,19,3,H,2.6,.,0.01,0,0.3,0,0,0,0,0.3,0,0,0,0,0.01,0,0,0,0,3.5,0.01,3.2,0.3,,RC,
2018,1,19,3,I,2.6,.,0.01,0,0.4,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,3.2,0,3,0.2,,RC,
2018,1,19,3,J,3.4,.,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,3.4,0.1,,RC,
2018,1,18,23,A,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,RC,
2018,1,18,23,B,2,.,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,2,0.01,2,0,,RC,
2018,1,18,23,C,2.6,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,2.7,0,2.6,0.1,,RC,
2018,1,18,23,D,1.9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0,,RC,
2018,1,18,23,E,3.2,.,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,3.3,0.01,3.2,0.1,,RC,
2018,1,18,23,F,0.8,.,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.01,0.3,2,0.81,1.9,0.1,,RC,
2018,1,18,23,G,0.1,.,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0.4,0,1.5,0.4,1.5,0,,RC,
2018,1,18,23,H,0.6,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.7,0.01,0.6,0.1,,RC,
2018,1,18,23,I,3.6,.,0.01,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,3.7,0.01,3.7,0,,RC,
2018,1,18,23,J,0.8,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.8,0,,RC,
2018,1,16,2,A,1.4,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1.5,0,1.4,0.1,,RC,
2018,1,16,2,B,0.8,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.8,0,0.8,0,,RC,
2018,1,16,2,C,3,.,0,0,0,0,0,0,0,0,0,0.5,0.01,0,0,0,0,0.01,0,3.6,0.02,3.5,0.1,,RC,
2018,1,16,2,D,2.6,.,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.01,5.2,8,0.01,8,0,,RC,
2018,1,16,2,E,0.4,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.4,0,0.4,0,,RC,
2018,1,16,2,F,0.8,.,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.8,0.01,0.8,0,,RC,
2018,1,16,2,G,2.1,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,2.2,0.01,2.1,0.1,,RC,
2018,1,16,2,H,1.3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.1,4.7,3.2,4.6,0.1,,RC,
2018,1,16,2,I,0.3,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.4,0.01,0.3,0.1,,RC,
2018,1,16,2,J,0.6,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.7,0,0.6,0.1,,RC,
2018,2,22,15,A,0,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,,RC,
2018,2,22,15,B,1.2,.,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.01,2.6,0,2.6,0,,RC,
2018,2,22,15,C,1.6,.,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.6,2.7,0,2.7,0,,RC,
2018,2,22,15,D,1,.,0,0,0,0,0,0.3,0,0,0,0.9,0,0,0,0,0,0,0,2.2,0,2.2,0,,RC,
2018,2,22,15,E,2,.,0,0,0,0,0,0,0.4,0,0,0.5,0,0,0,0,0,0.2,0,3.1,0.2,3.1,0,,RC,
2018,2,22,15,F,1.2,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,2.7,0,2.7,0,,RC,
2018,2,22,15,G,1.2,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1.2,0,1.2,0,,RC,
2018,2,22,15,H,0.4,.,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,,RC,
2018,2,22,15,I,1.2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,15.8,14.6,15.8,0,,RC,
2018,2,22,15,J,0.1,.,0,0,0,0,0,0,0.01,0,0,2,0,0,0,0,0,0,0,2.1,0,2.1,0,,RC,
2018,2,20,2,A,0.1,.,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.2,0.01,0.1,0.1,,RC,
2018,2,20,2,B,0.7,.,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0.01,0.8,0.02,0.7,0.1,,RC,
2018,2,20,2,C,6.2,.,0,0,0,0,0,0,0.01,0,0,0.2,0.01,0,0,0,0,0,0,6.5,0.01,6.4,0.1,,RC,
2018,2,20,2,D,3.2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.4,3.9,0.01,3.6,0.3,,RC,
2018,2,20,2,E,0.1,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0.1,0,,RC,
2018,2,20,2,F,6.7,.,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0.01,0,6.9,0.01,6.7,0.2,,RC,
2018,2,20,2,G,1.2,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,1.2,0.01,1.2,0,,RC,
2018,2,20,2,H,5,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.6,0,5.7,0.6,5.6,0.1,,RC,
2018,2,20,2,I,0,.,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,1.2,0,,RC,
2018,2,20,2,J,1,.,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0,1.3,0.01,1,0.3,,RC,
2018,2,23,12,A,7.5,.,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4,12.1,0.6,12.1,0,,RC,
2018,2,23,12,B,0.01,.,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,1.2,0,1,0.2,,RC,
2018,2,23,12,C,0.3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.7,0,1.6,0.1,,RC,
2018,2,23,12,D,0.5,.,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2.5,3,0.01,3,0,,RC,
2018,2,23,12,E,0.8,.,0,0,0,0,0,0.01,0,0,0,0,0.4,0,0,0,0,0,6.9,8.1,0.4,8.1,0,,RC,
2018,2,23,12,F,0,.,0.01,0,0,0,0,0,0.01,0,0,1.3,0,0,0,0.01,0,0,0,1.4,0.01,1.3,0.1,,RC,
2018,2,23,12,G,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,4.8,0,4.7,0.1,,RC,
2018,2,23,12,H,0.6,.,0,0,0,0,0,0,0.01,0,0,0,1.5,0,0,0,0,0,4.9,7.2,1.5,7,0.2,,RC,
2018,2,23,12,I,0.01,.,0,0,0,0,0,0.01,0.4,0,0,0,0,0,0.1,0,0,0,0.3,1,0.1,0.8,0.2,,RC,
2018,2,23,12,J,0.2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0.2,0.4,0,,RC,
2018,2,22,14,A,0.1,.,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0.2,1.6,0,1.6,0,,RC,
2018,2,22,14,B,0,.,0,0,0,0,0,1.3,0.2,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,,RC,
2018,2,22,14,C,0.6,.,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0,0.7,0,,RC,
2018,2,22,14,D,4,.,0,0,0,0,0,0.01,0.2,0,0,0.5,0,0,0,0,0,0,0.6,5.3,0,5.3,0,,RC,
2018,2,22,14,E,2.9,.,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,2.8,0,2.9,-0.1,,RC,
2018,2,22,14,F,0.8,.,0.01,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.01,1,0,1,0,,RC,
2018,2,22,14,G,0.7,.,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.7,0,0.7,0,,RC,
2018,2,22,14,H,0.2,.,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.01,0.5,0,0.5,0,,RC,
2018,2,22,14,I,11.3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,11.3,0,11.3,0,,RC,
2018,2,22,14,J,5.5,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,5.5,0,5.5,0,,RC,
2018,3,21,15,A,0.6,.,0,0,0,0,0,0,0.01,0,0,0.2,0,0,0,0,0,0,0,0.8,0,0.8,0,,RC,
2018,3,21,15,B,0.3,.,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,1.8,0,15.8,1.8,15.8,0,,RC,
2018,3,21,15,C,0,.,0,0,0,0,0,0,0.01,0,0,0.2,0,0,0,0,0,0,0.5,0.7,0,0.7,0,,RC,
2018,3,21,15,D,0,.,0,0,0,0,0,0.01,0,0,0,0.6,0,0,0,0,0,0,0,0.7,0,0.6,0.1,,RC,
2018,3,21,15,E,2,.,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.2,2.3,0.01,2.2,0.1,,RC,
2018,3,21,15,F,0.4,.,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0.01,0,2.4,0.01,2.3,0.1,bag ripped,RC,
2018,3,21,15,G,0.01,.,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,4.5,4.8,0,4.7,0.1,,RC,
2018,3,21,15,H,0.01,.,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0.1,bag ripped,RC,
2018,3,21,15,I,0.01,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.1,0.2,0.1,,RC,
2018,3,21,15,J,0.1,.,0,0,0,0,0,0.01,0,0,0,0.8,0,0,0,0,0,0,0,0.9,0,0.9,0,,RC,
2018,1,19,19,A,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.7,0,0.6,0.1,,RC,
2018,1,19,19,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,RC,
2018,1,19,19,C,4.3,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,4.3,0,4.3,0,,RC,
2018,1,19,19,D,0.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0.2,0.6,0.01,0.5,0.1,,RC,
2018,1,19,19,E,2.7,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,2.8,0,2.7,0.1,,RC,
2018,1,19,19,F,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.8,3.5,0.01,3.4,0.1,,RC,
2018,1,19,19,G,4.6,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,4.7,0,4.6,0.1,,RC,
2018,1,19,19,H,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.4,0,6.3,0.1,,RC,
2018,1,19,19,I,6.2,0,0,0,0,0,0,0.01,0.01,0,0,0,0.2,0,0,0,0,0,2.6,9.1,0.2,9,0.1,,RC,
2018,1,19,19,J,2.5,0,0,0,0,0,0,2.5,0.3,0,0,0,0,0,0,0,0,0,0.5,5.8,0,5.8,0,,RC,
2018,1,19,24,A,0,.,0.2,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.2,0.01,0.2,0,,RC,
2018,1,19,24,B,0.9,.,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.9,0.01,0.9,0,,RC,
2018,1,19,24,C,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,1.1,0.01,1,0.1,,RC,
2018,1,19,24,D,0.2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,,RC,
2018,1,19,24,E,1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,RC,
2018,1,19,24,F,0.8,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0.9,0.1,,RC,
2018,1,19,24,G,3.1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,3.1,0,,RC,
2018,1,19,24,H,1.8,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1.9,0,1.8,0.1,,RC,
2018,1,19,24,I,0.9,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.9,0,0.9,0,,RC,
2018,1,19,24,J,0.3,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.4,0,0.3,0.1,,RC,
2018,2,23,24,A,6.9,.,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.01,0.01,7.8,0.01,7.6,0.2,,RC,
2018,2,23,24,B,6.6,.,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,2.6,9.3,0.1,9.3,0,,RC,
2018,2,23,24,C,11.1,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.1,0,15.1,0,,RC,
2018,2,23,24,D,1.8,.,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,2,0.01,1.8,0.2,,RC,
2018,2,23,24,E,0.5,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,1.5,0,,RC,
2018,2,23,24,F,0.01,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,,RC,
2018,2,23,24,G,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2,0,2,0,,RC,
2018,2,23,24,H,0.7,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.8,0,0.7,0.1,,RC,
2018,2,23,24,I,0.4,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,2,2.5,0,2.4,0.1,,RC,
2018,2,23,24,J,0.01,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,,RC,
2018,2,24,26,A,0,.,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1.1,0,1.1,0,,RC,
2018,2,24,26,B,0,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,,RC,
2018,2,24,26,C,0,.,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0.1,0,8.4,0.1,8.4,0,,RC,
2018,2,24,26,D,0,.,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0.4,0,,RC,
2018,2,24,26,E,0,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0,0,,RC,
2018,2,24,26,F,0,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,,RC,
2018,2,24,26,G,0,.,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,,RC,
2018,2,24,26,H,0,.,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.8,0,,RC,
2018,2,24,26,I,0,.,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,,RC,
2018,2,24,26,J,0,.,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0,0.6,0,,RC,
2018,3,20,33,A,0,.,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,9,9.1,0,9,0.1,,RC,
2018,3,20,33,B,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,,RC,
