"Date ym","Site number","Site name","Latitude","Longitude","Reaches","Month","Year","monthly cottonwood leaf litterfall g m2","monthly willow leaf litterfall g m2","monthly russian olive leaf litterfall g m2","monthly saltcedar leaf litterfall g m2","monthly elm leaf litterfall g m2","monthly seep willow leaf litterfall g m2","monthly new mexico olive leaf litterfall g m2","monthly indigo bush leaf litterfall g m2","monthly total litterfall g m2","monthly woodfall g m2","monthly cottonwood reproductive litterfall g m2","monthly willow reproductive litterfall g m2","monthly russian olive reproductive litterfall g m2","monthly elm reproductive litterfall g m2","monthly saltcedar reproductive litterfall g m2","monthly total reproductive litterfall g m2"
Dec 2017,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",12,2017,34.85,0.32,0.01,0,0,0,0,0,5.1,1.4,0,0,0,0,0,0.08
Dec 2017,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",12,2017,16.47,0.55,0,0,0,0.01,0,0,2.33,0.03,0,0.31,0,0,0,0.07
Dec 2017,32,"Sandia",35.255,-106.5907,"Angostura Reach",12,2017,1.32,5.63,0,0,0,0,0,0,0.94,0.03,0,0,0,0,0,0
Jan 2018,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",1,2018,22,0.02,0.01,0.16,0.71,0.31,0.1,0.09,3.36,1.49,0.02,0,0,0,0,0
Jan 2018,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",1,2018,10.23,0,0,0,0,0,0,0,2.31,4.08,0.02,0,0,0,0,0.33
Jan 2018,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",1,2018,28.15,0.15,0,0,0.64,0,2.55,0,4.26,0.02,0,0,0.01,0,0,0
Jan 2018,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",1,2018,23.69,0.08,3.93,0,0,0.01,0,0,3.77,0.57,0.01,0,0,0,0,0
Jan 2018,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",1,2018,40.61,0,0,0,0,0,0,0,6.89,12.23,0,0,0,0,0,0
Jan 2018,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",1,2018,6.62,0.01,2.79,1.49,0,0,0,0,1.63,0.08,0.01,0,0.85,0,0,0.12
Jan 2018,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",1,2018,8.08,0,0,0.64,0,0,0,0,1.24,0.13,0.51,0,0,0,0,0.05
Jan 2018,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",1,2018,18.38,0.63,0.01,0,0.02,0.02,0,0,3.4,5.75,0,0,0.01,0.01,0,0
Jan 2018,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",1,2018,10.46,1.16,4.55,1.96,1.54,0,0.15,0,7.49,34.31,1.16,0,0,0,0,0.35
Jan 2018,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",1,2018,17.23,0,0,0.09,0.08,0,0,0,2.33,0.03,0.01,0,0,0,0,0
Jan 2018,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",1,2018,37.84,0.11,3.15,0.02,0.01,0,0,0,6.02,4.48,0.02,0,0.16,0,0,0.02
Jan 2018,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",1,2018,14.62,0.2,7.46,0.02,0,0,0,0,3.05,0.26,0,0,0.16,0,0,0.02
Jan 2018,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",1,2018,40.69,0,3.96,7.34,0,0.38,0,0,7.11,1.74,0,0,0,0,0,0
Jan 2018,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",1,2018,8.46,0.02,0.31,0.01,0,0,0.01,0.02,1.49,0.21,0.01,0,0.01,0,0,0.03
Jan 2018,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",1,2018,2.62,0,0,0.02,0,0,0,0,0.94,0.09,0,0,0,0,0,0.15
Jan 2018,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",1,2018,2.77,0,6.15,0.01,0,0,0,0,5.34,30.86,0,0,0.15,0,0,0.02
Jan 2018,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",1,2018,15,0.08,0.01,1.41,0.01,0,0,0,2.28,0.16,0.17,0,0,0,0,0.04
Jan 2018,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",1,2018,23.31,0.01,0.32,1.94,0,0,0,0,3.89,3.7,0.15,0,0.01,0,0,0.02
Jan 2018,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",1,2018,16.15,0.31,3.85,0.15,3.09,0,0.16,0,3.77,4.32,0,0,0,0,0,0.02
Jan 2018,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",1,2018,45.16,0.33,0,0,0.47,0,0,0,6.98,6.31,0.32,0,0,0,0,0.04
Jan 2018,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",1,2018,31.47,0,0,0,0,0.32,0,0.01,4.22,0.15,0.02,0,0,0,0,0
Jan 2018,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",1,2018,13.54,0.01,0.09,0,0,0,0,0,2.06,0.24,0.64,0,0,0,0,0.12
Jan 2018,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",1,2018,7.69,0.15,0,0,0,0,0,0,1.07,0.09,0,0,0.01,0,0,0
Jan 2018,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",1,2018,2.78,0.01,0.87,0.02,0,0,0,0,0.82,0.02,0,0,0,0,0,0
Jan 2018,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",1,2018,0,0,0,0,0,0,0,0,0.95,0.01,0,0,0,0,0,0.16
Jan 2018,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",1,2018,20.7,0.02,1.17,0,0,0.01,0,0,3.13,1.02,0.01,0,0,0,0,0
Jan 2018,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",1,2018,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0
Jan 2018,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",1,2018,7.09,0.34,1.27,0.01,0,0.02,0,0.01,1.3,0,0,0,0,0,0,0
Jan 2018,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",1,2018,21.31,0,0,0,0,0,0,0,3.14,2,0,0,0,0,0,0
Jan 2018,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",1,2018,21.09,0.02,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0
Jan 2018,32,"Sandia",35.255,-106.5907,"Angostura Reach",1,2018,2.62,12.38,1.09,0,0,0,0,0,2.14,0.01,0,0,0,0,0,0
Feb 2018,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",2,2018,39.77,0.01,0,0.01,0.46,0,0.09,0,5.53,0.19,0.08,0,0,0,0,0.01
Feb 2018,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",2,2018,18.61,0,0.02,0,0.01,0,0,0.01,2.78,0.32,0.02,0,0.01,0,0,0.07
Feb 2018,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",2,2018,72.23,0.49,0.55,0,0.39,0,0.16,0,12.26,19.09,0.01,0,0.08,0,0,0.07
Feb 2018,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",2,2018,32.46,0.01,1.32,0,0,0,0,0,4.62,1.24,0,0,0,0,0,0
Feb 2018,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",2,2018,27.31,0,0,0,0,0,0,0,3.63,0.32,0,0,0,0.01,0,0
Feb 2018,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",2,2018,7.08,0,0.72,0.73,0,0,0,0,1.51,0.47,0.01,0,0,0,0,0
Feb 2018,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",2,2018,0.01,0,0,0.62,0,0,0,0,0.85,4.16,0,0,0.02,0,0.01,0.07
Feb 2018,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",2,2018,35.38,0.34,0.02,0,0.01,0,0,0,13.88,63.08,0.01,0,0,0,0,0.5
Feb 2018,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",2,2018,7.08,0.02,0.26,0.69,0,0,0,0,5.32,26.93,0.15,0,0,0,0,0.02
Feb 2018,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",2,2018,15.74,0,0.09,0.02,0,0,0,0,2.31,1.31,0.01,0,0,0,0,0
Feb 2018,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",2,2018,8.4,0.01,0.32,0.02,0,0,0.01,0,4.09,18.69,1.47,0,0.08,0.01,0,0.28
Feb 2018,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",2,2018,20.39,0.42,0.79,0.08,0.39,0.09,0,0,6.08,22.34,0.02,0.15,0,0,0,0.11
Feb 2018,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",2,2018,20.08,0.01,0.32,2.41,0,0,0,0,3.09,0.73,0,0,0,0,0,0
Feb 2018,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",2,2018,7.62,0,0.32,0.24,0,0,0,0,3.28,0.86,0,0,0,0,0,1.48
Feb 2018,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",2,2018,2.49,0.42,0.02,0,0,0,0,0,2.01,2.24,0,0,0,0,0,0.03
Feb 2018,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",2,2018,3.41,0,0.66,0,0,0,0,0,1.5,3.63,0.02,0,0.01,0,0,0
Feb 2018,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",2,2018,34.31,0,0,0,0,0,0,0,6.95,14.18,0,0,0,0,0,0.1
Feb 2018,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",2,2018,71.31,0.02,0.01,1.39,0,0,0,0,12.3,19.71,0.7,0,0.01,0,0,0.09
Feb 2018,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",2,2018,25.39,0.17,1.79,0,4.08,0.01,0,0,7.27,12.25,6,0,0.24,0,0,1.23
Feb 2018,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",2,2018,71.93,0.94,0.02,0,0.03,0,0,0,11.54,15.25,0.01,0,0,0,0,0
Feb 2018,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",2,2018,76.54,0.29,0,0,0.02,0,0,0,10.13,0.32,0.02,0,0,0,0,0
Feb 2018,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",2,2018,52,0,0.31,0,0,0,0,0,7.47,4.32,0,0,0,0,0,0.06
Feb 2018,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",2,2018,23.09,0,0,0,0,0,0,0,4.1,7.42,0.09,0,0,0,0,0.01
Feb 2018,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",2,2018,2.62,0.49,0,0,0,0,0,0,1.08,0.09,0,0,0,0,0,0
Feb 2018,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",2,2018,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0.01
Feb 2018,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",2,2018,43.59,0.45,1.97,0.18,0,0,0,0,6.62,1.91,0,0,0.01,0,0,0
Feb 2018,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",2,2018,0.08,0,0,0,0,0,0,0,1.53,0.7,0,0,0,0,0,0
Feb 2018,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",2,2018,8.08,0,0.27,0,0.01,0.62,0,0,1.55,0.08,0,0,0,0,0,0
Feb 2018,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",2,2018,27.69,0,0.01,0,0,0,0,0,5.55,0.48,0.01,0,0,0,0,0
Feb 2018,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",2,2018,22.49,0.02,0,0,0,0,0,0,3.7,0.69,0,0,0,0,0,0.01
Feb 2018,32,"Sandia",35.255,-106.5907,"Angostura Reach",2,2018,5.77,5.63,0.02,0.01,0,0,0,0,1.91,2.18,0,0,0,0,0,0
Mar 2018,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",3,2018,19.7,0.02,0.01,0.03,0.47,0,0.1,0.02,3.6,5.18,0.02,0,0.01,0,0,0.06
Mar 2018,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",3,2018,13.69,0,0,0,0,0,0,0,4.3,17.69,0,0,0,0,0,0
Mar 2018,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",3,2018,34.39,0.02,0.02,0.01,0.01,0,0,0,6.85,16.38,0.02,0,0,0,0,0
Mar 2018,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",3,2018,10.71,0,0.26,0,0,0,0,0,2.26,5.32,0.09,0,0,0,0,0.01
Mar 2018,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",3,2018,6.56,0,0,0,0,0,0,0,2.49,11.85,0,0,0.01,0,0,0
Mar 2018,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",3,2018,4.01,0,0.57,1.18,0,0,0,0,1.59,1.15,0.02,0,0.24,0,0,0.43
Mar 2018,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",3,2018,0.15,0,0,0.14,0,0,0,0,0.19,0.38,0,0,0,0,0,0
Mar 2018,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",3,2018,7.69,0.1,0.01,0,0,0,0,0,24.82,178,0,0,0,0,0,0
Mar 2018,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",3,2018,1.33,0,0.02,0.05,0.16,0,0,0,6.85,45.24,0,0,0,0.08,0,0.25
Mar 2018,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",3,2018,0,0,0.01,0.02,0.01,0,0,0,0.65,1.62,0.02,0,0,0.32,0,0.05
Mar 2018,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",3,2018,5.17,0.01,0.01,0,0,0,0,0,2.42,12.94,0.02,0,0,0,0,0
Mar 2018,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",3,2018,16.37,0.02,0.79,0.02,0.11,0,0,0,2.93,3.43,0.35,0,0.44,0,0,0.08
Mar 2018,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",3,2018,8.78,0,0.55,2.33,0.01,0,0,0,2.01,3.39,0,0,0,0,0,0
Mar 2018,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",3,2018,2.64,0.01,0.03,0.02,0,0,0,0,2.88,4.09,0,0,0,0,0,0.19
Mar 2018,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",3,2018,0.4,0,0.02,0,0,0,0,0,0.9,0.24,0,0,0,0,0,0.34
Mar 2018,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",3,2018,1.09,0.01,0.4,0.01,0,0,0,0,1.1,1.02,0,0,0.23,0,0,0.04
Mar 2018,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",3,2018,19.06,0,0.17,0,0,0,0,0,10,6.34,0.09,0,0,0,0,0.6
Mar 2018,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",3,2018,53.92,0,0.01,0.69,0,0,0.01,0,13.05,23.33,1.23,0,0,0,0,0.16
Mar 2018,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",3,2018,17.15,0.26,0.33,0.12,0.64,0,0.02,0,5.74,20.71,3.25,0,0,0,0,0.42
Mar 2018,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",3,2018,8.46,0.15,0,0,0,0,0,0,3.27,14.39,0.09,0,0,0,0,0.01
Mar 2018,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",3,2018,132.47,0.02,0,0,0,0,0,0,20.16,20.17,0.39,0,0,0,0,0.07
Mar 2018,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",3,2018,26.58,0,0,0,0,0,0,0,7.7,19.93,0,0,0,0,0,0.05
Mar 2018,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",3,2018,7.78,0,0,0,0,0,0,0,1.08,0.19,0,0,0,0,0,0
Mar 2018,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",3,2018,0.86,0,0.04,0.11,0,0,0,0,0.82,0.01,0,0,0,0,0,0.15
Mar 2018,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",3,2018,0,0,0,0,0,0,0,0,1.26,1.54,0,0,0,0,0,0.02
Mar 2018,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",3,2018,25.38,0.01,0.01,0.02,0,0,0,0,4.9,9.85,0.16,0.85,0,0,0,0.13
Mar 2018,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",3,2018,0,0,0,0,0,0,0,0,3.63,0.01,0,0,0,0,0,0.2
Mar 2018,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",3,2018,4.85,0,0.23,0.01,0,0,0,0,0.91,0.08,0,0,0,0,0,0
Mar 2018,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",3,2018,7.01,0,0,0,0,0,0,0,4.68,23.4,0.34,0,0,0,0,0.05
Mar 2018,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",3,2018,27.32,0.01,0,0,0,0,0,0,4.21,1.92,0,0,0,0,0,0
Mar 2018,32,"Sandia",35.255,-106.5907,"Angostura Reach",3,2018,14.16,2.79,0.24,0.01,0,0,0.01,0,2.91,3.31,0,0,0,0,0,0.02
Mar 2018,33,"Bosque del Apache",33.8196650872,-106.854014975,"San Acacia Reach",3,2018,0.02,0.01,0,0.42,0,0,0,0,1.42,7.09,2.92,0,0,0,0,0.38
Apr 2018,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",4,2018,5.62,0.01,0,0,0.16,0,0.01,0,2.78,0.86,12,0,0,1.56,0,1.76
Apr 2018,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",4,2018,6.48,0.01,0,0,0,0,0,0,1.59,2.48,2.4,0.01,0,0.02,0,0.34
Apr 2018,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",4,2018,0.02,0.01,0,0,0,0,0,0,2.99,4.55,18.01,0,0,0.06,0,2.35
Apr 2018,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",4,2018,0.86,0,0.09,0,0,0,0,0,0.99,0.96,5.08,0,0,0,0,0.66
Apr 2018,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",4,2018,3.86,0,0,0,0,0,0,0,4.47,18.02,10.93,0,0,0,0,1.42
Apr 2018,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",4,2018,6.5,0,0.62,1.63,0,0,0,0,2.27,3,2.15,0,0,0,0,0.25
Apr 2018,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",4,2018,0.01,0,0,0.36,0,0,0,0,0.32,0.23,0.78,0,0,0,0,0.1
Apr 2018,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",4,2018,1.81,0.01,0,0,0.01,0,0,0,4.4,18.98,9.87,0,0.38,0.44,0,0.83
Apr 2018,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",4,2018,0.09,0,0.15,0.04,0.39,0,0,0,1.35,1.39,6.18,0,0,0.32,0,0.87
Apr 2018,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",4,2018,7.86,0,0,0,0.15,0,0,0,3.48,0.96,17.16,0,0.01,0.01,0,2.23
Apr 2018,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",4,2018,0.02,0,0.46,0,0.08,0,0,0,1.66,1.92,10,0,0,0,0.01,1.3
Apr 2018,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",4,2018,13.46,0,0.42,0.02,0.49,0,0,0,4.45,6.16,11.64,0,0.23,0.32,0,1.58
Apr 2018,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",4,2018,3.15,0,0.1,1.39,0,0,0.01,0,3.09,4.32,12.46,0,0,0,0,1.73
Apr 2018,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",4,2018,0.64,0,0.02,0,0,0,0,0,2.55,2.02,14.78,0.01,0,0.05,0,1.93
Apr 2018,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",4,2018,0,0,0.01,0,0,0,0,0,0.79,1.39,0.31,0,0,0,0,0.06
Apr 2018,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",4,2018,0,0,0.25,0,0,0,0,0,1.49,2.46,4.1,0,0,0.01,0,0.54
Apr 2018,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",4,2018,0.01,0,0,0.24,0,0,0,0,3.37,1.23,8.54,0,0,0,0,1.11
Apr 2018,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",4,2018,16.63,0,0,0.23,0,0,0,0,7.91,14.01,25.62,0,0,0.01,0,3.33
Apr 2018,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",4,2018,8.08,0.17,0.02,0.1,0.86,0,0,0,14.64,78.7,13.94,0.01,0,8.62,0,2.98
Apr 2018,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",4,2018,0.01,0.01,0.01,0.01,0.01,0,0,0,2.86,11.02,2.02,0,0,0,0,0.26
Apr 2018,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",4,2018,41,0.32,0,0,0,0,0,0,205.74,1510.44,21.69,0.08,0,0.03,0,2.98
Apr 2018,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",4,2018,3.55,0,0,10.46,0,0,0,0,7.39,14.64,21.62,0,0,0.02,0,2.82
Apr 2018,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",4,2018,0.42,0,0,0,0,0,0,0,0.12,0.02,0.17,0,0,0,0,0.02
Apr 2018,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",4,2018,0.15,0,0.49,0.01,0,0,0,0,0.56,0.86,0.03,0,0.01,0,0,0.01
Apr 2018,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",4,2018,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0
Apr 2018,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",4,2018,0.01,0.08,0.02,0.01,0,0.01,0,0,2.52,5.03,13.38,0,0,0,0,1.74
Apr 2018,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",4,2018,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0.02
Apr 2018,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",4,2018,1.62,0,0.02,0,0,0,0,0,1,0.54,0.39,0,0,0.09,0,0.07
Apr 2018,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",4,2018,1.39,0,0,0,0,0,0,0,1.77,0.47,8.93,0,0,0,0,1.16
Apr 2018,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",4,2018,8.78,0,0,0,0,0,0,0,2.53,0.46,9.09,0.69,0,0.02,0,1.28
Apr 2018,32,"Sandia",35.255,-106.5907,"Angostura Reach",4,2018,3.25,2.32,0,0,0.01,0,0,0,2.26,0.93,0.33,0.01,0,0,0,0.04
Apr 2018,33,"Bosque del Apache",33.8196650872,-106.854014975,"San Acacia Reach",4,2018,1.71,0.01,0,0.47,0,0,0,0,10.48,36.7,39.23,0,0,0,0,5.23
May 2018,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",5,2018,0,0,0,0,0.02,0,0,0,3.34,3.46,16.54,0,0,0.02,0,2.15
May 2018,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",5,2018,3.09,0,0,0,0,0,0,0,1.25,2.79,3.09,0,0,0,0,0.41
May 2018,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",5,2018,0.7,0,0.19,0,1.23,0,0,0,2.71,2.56,15.24,0.32,0.04,0,0,2.03
May 2018,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",5,2018,4.16,0.08,1.79,0,0.02,0,0,0,4.15,2.78,15.92,0,4.39,0,0,2.67
May 2018,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",5,2018,2.03,0,0,0,0,0,0,0,2.51,5.4,11.47,0,0,0,0,1.49
May 2018,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",5,2018,1.09,0.01,0.94,1.01,0,0,0,0,1.14,0.95,1.32,0,1.69,0,0,0.41
May 2018,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",5,2018,0,0,0,0.11,0,0,0,0,0.1,0.17,0.01,0,0,0,0.15,0.02
May 2018,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",5,2018,13.68,0.1,0,0,0.98,0,0,0,8.24,17.27,18.38,0.02,0,0.02,0,2.16
May 2018,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",5,2018,0.79,0.02,0.09,0.02,1.41,0,0,0,1.49,1.7,3.55,0.56,1.47,0.02,0,0.75
May 2018,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",5,2018,1.26,0,0,0.01,0,0,0,0,3.48,3.63,21.4,0,0,0.02,0,2.78
May 2018,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",5,2018,0.79,0,0.08,0,0,0,0,0,5.6,14.79,18.56,0.02,7.78,0,0,3.42
May 2018,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",5,2018,0,0.55,1.39,0.01,0,0,0,0,3.8,4.98,4.98,1.06,5.57,0,0,1.51
May 2018,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",5,2018,1.23,0,0.24,0.46,0,0,0.15,0,2.22,4.01,9.08,0,1.23,0,0,1.34
May 2018,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",5,2018,0.63,0,0.01,0.01,0,0,0,0,2.34,1.31,11.08,1.71,0.78,0,0,1.85
May 2018,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",5,2018,0,0,0,0,0,0,0.01,0,1,1.61,1.94,0.15,0.38,0,0,0.76
May 2018,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",5,2018,0.32,0.01,1,0.69,0.01,0,0,0.01,4.04,11.73,12.08,0.01,2.85,0,0,1.94
May 2018,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",5,2018,11.08,0.01,0,0.09,0,0,0,0,4.06,5.78,8.02,0,0,0.01,0,1.05
May 2018,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",5,2018,11,2,0.01,0.01,0,0,0,0,5.78,3.39,20.47,0.01,0,0,0,3.1
May 2018,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",5,2018,3.71,0.09,2.03,0.01,3.02,0.01,0.01,0,6.47,9.01,14.55,0.03,10.31,0.03,0,3.26
May 2018,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",5,2018,0.19,0.01,0.01,0,0,0,0,0,5.39,5.15,26.85,0.55,0,0.01,0,3.56
May 2018,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",5,2018,0.46,0,0,0,0,0,0,0,3.86,1.08,14.47,1.24,0,0.01,0,2.04
May 2018,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",5,2018,6.31,0,0.03,0.01,0,0,0,0,4.38,14.56,11.15,0,0.08,0,0,1.51
